Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_43_613.jpg;0;0;0;1.16797;111.9842;149.7911;359.7837;282.808;359.9225
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_43_663.jpg;0;0.1489488;0;1.165825;111.9946;149.7458;359.7755;282.8083;359.93
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_43_713.jpg;0;0.2977214;0;1.170154;112.0101;149.6772;359.7806;282.8084;359.9415
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_43_763.jpg;0;0.4476802;0;1.183011;112.0207;149.6308;359.8018;282.8084;359.9492
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_43_814.jpg;0;0.5980293;0;1.197265;112.0369;149.5595;359.8716;282.8084;359.9607
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_43_865.jpg;0;0.644482;0;1.224887;112.0536;149.4858;359.9939;282.8084;359.972
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_43_913.jpg;0;0.4974343;0;1.242138;112.0651;149.4355;0.09702797;282.8084;359.9793
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_43_963.jpg;0;0.3472481;0;1.26049;112.0766;149.3845;0.2077966;282.8084;359.9864
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_013.jpg;0;0.4978204;0;1.271693;112.0942;149.3073;0.3698888;282.8096;-0.0001024816
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_064.jpg;0;0.5460289;0;1.294828;112.1119;149.2289;0.5275741;282.8056;-0.0003302776
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_114.jpg;0;0.393791;0;1.309101;112.1238;149.176;0.6274542;282.8036;-0.0003820799
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_164.jpg;0;0.24787;0;1.32291;112.1358;149.1229;0.7163512;282.8013;-0.0003914391
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_213.jpg;0;0.3979046;0;1.330997;112.1538;149.0431;0.8272465;282.7973;-0.0003830308
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_263.jpg;0;0.3471805;0;1.347735;112.1658;148.9895;0.8910873;282.7941;-0.0004313412
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_314.jpg;0;0.1949509;0;1.35464;112.1839;148.9089;0.9631767;282.7887;-0.00038067
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_363.jpg;0;0.04547251;0;1.358502;112.1959;148.8555;0.9899567;282.7848;-0.0003270174
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_413.jpg;0;0.1941468;0;1.359762;112.2137;148.7756;0.9988703;282.7784;-0.0002837962
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_463.jpg;0;0.1430908;0;1.366153;112.2256;148.7225;0.9911366;282.774;-0.0002684386
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_514.jpg;0;0;0;1.366107;112.2433;148.6431;0.9542999;282.7675;-0.0002202575
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_563.jpg;0;0.100049;0;1.362745;112.255;148.5906;0.9117548;282.7631;-0.0001836713
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_614.jpg;0;0.2493696;0;1.365409;112.2726;148.5118;0.8368195;282.7567;-0.0001078605
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_663.jpg;0;0.09845212;0;1.371164;112.2843;148.4592;0.7845377;282.7525;-7.499904E-05
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_714.jpg;0;0;0;1.369808;112.3019;148.3805;0.6939186;282.7467;0.0004232293
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_765.jpg;0;0.1503736;0;1.367412;112.3194;148.3022;0.5919499;282.7426;0.004414198
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_814.jpg;0;0.1045262;0;1.369328;112.3312;148.2499;0.5246089;282.741;0.009025958
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_863.jpg;0;0;0;1.368021;112.343;148.1976;0.4556729;282.7403;0.01532751
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_914.jpg;0;0.1000316;0;1.36574;112.3606;148.1195;0.347224;282.7404;0.02582646
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_44_963.jpg;0;0.2502239;0;1.368385;112.3724;148.0674;0.2776289;282.7404;0.03204181
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_014.jpg;0;0.09908104;0;1.371253;112.3902;147.9887;0.1835406;282.7404;0.040106
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_064.jpg;0;0;0;1.369923;112.4079;147.9101;0.09186526;282.7405;0.04662912
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_113.jpg;0;0.1468572;0;1.36784;112.4197;147.8578;0.03291424;282.7405;0.05012427
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_164.jpg;0;0.1964279;0;1.372607;112.4376;147.7787;359.9613;282.7405;0.05411124
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_214.jpg;0;0.04312177;0;1.374697;112.4496;147.7257;359.9214;282.7405;0.05595365
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_263.jpg;0;0.1022195;0;1.371636;112.4615;147.6728;359.8828;282.7406;0.05717225
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_314.jpg;0;0.2495366;0;1.373864;112.4795;147.5932;359.8378;282.7406;0.0578877
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_363.jpg;0;0.3988224;0;1.383586;112.4916;147.5395;359.8241;282.7406;0.0576701
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_413.jpg;0;0.3494422;0;1.391175;112.51;147.4579;359.8346;282.7394;0.05259255
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_463.jpg;0;0.4999981;0;1.405737;112.5225;147.4027;359.8599;282.7393;0.04975566
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_514.jpg;0.7668689;0.6512874;0;1.421072;112.5417;147.3182;359.9365;282.7538;0.04744548
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_563.jpg;2.984077;0.7005027;0;1.450212;112.5554;147.2606;0.01712422;282.8461;0.05832289
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_613.jpg;3.725626;0.550083;0;1.467336;112.5777;147.1728;0.1665398;283.1968;0.09990329
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_663.jpg;1.48577;0.4007592;0;1.488245;112.5927;147.1135;0.2644705;283.3975;0.1108303
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_714.jpg;0;0.2509265;0;1.496482;112.6142;147.0239;0.4018368;283.482;0.09551285
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_764.jpg;2.259169;0.1003152;0;1.502256;112.6287;146.9642;0.4790134;283.5353;0.08493949
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_814.jpg;1.504591;0;0;1.500279;112.6512;146.8756;0.55876;283.741;0.08159182
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_863.jpg;0;0;0;1.496113;112.6657;146.817;0.5896781;283.7979;0.06815535
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_914.jpg;0.7686664;0;0;1.493009;112.6871;146.7297;0.6069056;283.8212;0.04436018
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_45_964.jpg;3.004066;0;0;1.488196;112.7018;146.6721;0.5998299;283.9111;0.04014278
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_013.jpg;2.304893;0;0;1.484781;112.7246;146.5866;0.5634366;284.1826;0.05269212
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_063.jpg;0.04151434;0;0;1.480259;112.7394;146.5299;0.527205;284.2879;0.05383888
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_114.jpg;0;0;0;1.477124;112.7609;146.4452;0.4595118;284.3158;0.04631352
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_163.jpg;0;0;0;1.472416;112.7753;146.3889;0.4071815;284.3177;0.04311315
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_214.jpg;0;0;0;1.469264;112.7967;146.305;0.3190539;284.3183;0.03984307
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_263.jpg;0;0.05170639;0;1.4645;112.8109;146.2493;0.2545605;284.3184;0.03741114
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_315.jpg;0;0.2016375;0;1.464585;112.8322;146.1657;0.1600505;284.3184;0.03342103
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_364.jpg;0;0.05040348;0;1.467322;112.8465;146.1098;0.1035236;284.3185;0.03057791
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_414.jpg;0;0;0;1.46479;112.8679;146.0261;0.01897281;284.3185;0.02612585
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_463.jpg;0;0;0;1.459889;112.8821;145.9704;359.962;284.3185;0.02308064
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_513.jpg;1.501749;0;0;1.456586;112.9036;145.8872;359.8775;284.3658;0.02605081
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_563.jpg;0.7763639;0;0;1.451466;112.9185;145.8321;359.8225;284.472;0.03900224
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_613.jpg;0;0;0;1.448108;112.9399;145.7492;359.7509;284.5044;0.03274217
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_664.jpg;0.7620137;0;0;1.442971;112.9613;145.6663;359.6931;284.5183;0.02106606
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_714.jpg;2.997537;0;0;1.43934;112.9764;145.6113;359.6624;284.6384;0.02751037
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_763.jpg;0.7031989;0;0;1.434004;112.9915;145.5564;359.6365;284.7676;0.03419419
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_814.jpg;0;0;0;1.430599;113.0133;145.4739;359.6081;284.8049;0.01869669
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_863.jpg;0.8173102;0;0;1.425555;113.0278;145.419;359.5933;284.8076;0.007872199
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_913.jpg;3.014652;0;0;1.422048;113.0506;145.3371;359.5783;284.9646;0.01396615
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_46_963.jpg;0.7655168;0;0;1.416761;113.0659;145.2825;359.575;285.0961;0.01946054
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_013.jpg;0;0;0;1.413463;113.0882;145.2007;359.573;285.1369;0.008125916
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_064.jpg;0.7470795;0;0;1.408583;113.1029;145.1463;359.5735;285.14;-0.0002409676
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_113.jpg;3.006187;0;0;1.405114;113.1259;145.0651;359.5794;285.2972;0.009471525
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_163.jpg;2.243605;0;0;1.399647;113.1419;145.0113;359.5879;285.4933;0.02797724
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_213.jpg;0.02359997;0;0;1.396544;113.165;144.9305;359.602;285.6212;0.03274159
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_264.jpg;0.7789146;0;0;1.391738;113.1801;144.8766;359.6118;285.6324;0.02819487
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_313.jpg;3.024885;0;0;1.388307;113.2036;144.7964;359.6289;285.7939;0.0431783
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_363.jpg;2.280326;0;0;1.38297;113.2199;144.7433;359.643;285.9893;0.0643073
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_414.jpg;0.03143599;0;0;1.379933;113.2434;144.6635;359.6632;286.1152;0.07204705
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_464.jpg;0.7188858;0;0;1.375221;113.2588;144.6105;359.6756;286.1263;0.06905306
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_515.jpg;3.027297;0;0;1.371851;113.2828;144.5314;359.692;286.2864;0.08849871
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_563.jpg;0.7915441;0;0;1.366914;113.2989;144.4789;359.7068;286.4166;0.09811087
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_614.jpg;0;0;0;1.3638;113.3222;144.4001;359.725;286.4575;0.09393752
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_663.jpg;1.501058;0;0;1.359152;113.3378;144.3478;359.7353;286.4741;0.09135109
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_714.jpg;2.23202;0;0;1.355695;113.3621;144.2699;359.7472;286.6654;0.1124335
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_763.jpg;0.002396666;0;0;1.351077;113.3781;144.2181;359.7571;286.7556;0.1156468
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_813.jpg;0;0;0;1.348017;113.4015;144.1405;359.7682;286.7796;0.1077684
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_863.jpg;1.522814;0;0;1.343438;113.4172;144.0889;359.7736;286.7951;0.1034453
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_914.jpg;0.760339;0;0;1.340223;113.4412;144.0121;359.7783;286.9205;0.1113341
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_47_963.jpg;0;0;0;1.335698;113.4568;143.961;359.7795;286.9393;0.1061687
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_014.jpg;0;0;0;1.332617;113.4801;143.8844;359.7824;286.9422;0.09257216
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_064.jpg;2.254851;0;0;1.328027;113.504;143.8084;359.782;287.0418;0.09482106
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_114.jpg;0.0169624;0;0;1.324933;113.5197;143.7578;359.7802;287.0909;0.092081
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_163.jpg;0;0;0;1.320365;113.5352;143.7073;359.7796;287.0986;0.0818685
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_213.jpg;0;0;0;1.317382;113.5585;143.6318;359.7766;287.1003;0.06731333
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_263.jpg;2.217777;0;0;1.312845;113.5742;143.5818;359.7733;287.1443;0.06469661
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_314.jpg;0;0;0;1.309862;113.5978;143.5069;359.7668;287.2222;0.06135072
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_363.jpg;0;0;0;1.305331;113.6132;143.457;359.7643;287.228;0.05037598
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_413.jpg;0.7943712;0;0;1.302375;113.6364;143.3825;359.759;287.2433;0.03800836
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_463.jpg;2.993895;0;0;1.297767;113.6524;143.3331;359.7546;287.3284;0.04182194
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_513.jpg;0.7507979;0;0;1.294778;113.6763;143.2593;359.7509;287.4719;0.04517573
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_563.jpg;0;0;0;1.290307;113.6918;143.2101;359.7487;287.4911;0.03759089
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_614.jpg;0.7640879;0;0;1.287379;113.7151;143.1365;359.7444;287.5085;0.02757272
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_663.jpg;1.417383;0;0;1.282803;113.7311;143.0878;359.7409;287.5945;0.03311399
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_714.jpg;0;0;0;1.279799;113.7546;143.0147;359.7399;287.6476;0.0245561
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_763.jpg;0;0;0;1.275439;113.77;142.9661;359.7386;287.6511;0.01676634
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_814.jpg;0.7736445;0;0;1.272542;113.7933;142.8934;359.736;287.6654;0.007966787
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_863.jpg;0;0;0;1.268133;113.809;142.8452;359.7338;287.7222;0.009650033
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_914.jpg;0;0;0;1.265239;113.8322;142.7729;359.73;287.738;0.002145027
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_48_962.jpg;0;0;0;1.260926;113.8475;142.7249;359.7274;287.739;-0.003028673
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_013.jpg;1.504991;0;0;1.257931;113.8709;142.6531;359.7286;287.7857;0.002399264
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_065.jpg;3.770859;0;0;1.253293;113.8952;142.5819;359.7303;288.0036;0.02964003
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_114.jpg;1.5332;0;0;1.250162;113.9114;142.5346;359.7339;288.1368;0.04353515
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_163.jpg;0;0;0;1.245993;113.9271;142.4872;359.7369;288.1862;0.04668017
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_214.jpg;1.495741;0;0;1.243141;113.9507;142.4164;359.7403;288.2401;0.05199375
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_266.jpg;2.245157;0;0;1.238521;113.9751;142.3461;359.7467;288.4312;0.07294147
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_314.jpg;0.02218628;0;0;1.235675;113.991;142.2993;359.7508;288.4855;0.07534815
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_362.jpg;0;0;0;1.23147;114.0067;142.2525;359.754;288.4945;0.07281188
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_413.jpg;1.496663;0;0;1.228656;114.0303;142.1826;359.7573;288.5405;0.07493802
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_464.jpg;0.7462192;0;0;1.22421;114.0465;142.1362;359.762;288.6361;0.08165659
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_514.jpg;0;0;0;1.221415;114.07;142.0667;359.7668;288.6633;0.07547096
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_563.jpg;0;0;0;1.21727;114.0856;142.0206;359.7689;288.6649;0.06994193
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_613.jpg;0;0;0;1.214515;114.1089;141.9515;359.7703;288.6652;0.06110763
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_664.jpg;0;0;0;1.210394;114.1244;141.9056;359.7703;288.6653;0.05495967
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_713.jpg;0;0;0;1.207653;114.1476;141.837;359.7689;288.6653;0.04552105
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_766.jpg;-0.779606;0;0;1.203552;114.1706;141.7686;359.7662;288.6518;0.03377281
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_815.jpg;-1.514455;0;0;1.200582;114.1854;141.723;359.7634;288.5649;0.01422204
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_865.jpg;0;0;0;1.196538;114.2081;141.6549;359.7588;288.5208;-0.0007445005
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_914.jpg;0;0;0;1.193823;114.2232;141.6097;359.7553;288.5183;359.9924
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_49_963.jpg;-1.508479;0;0;1.189691;114.2383;141.5646;359.7538;288.5058;359.9866
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_014.jpg;-2.216394;0;0;1.186508;114.2598;141.4967;359.7544;288.334;359.9581
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_064.jpg;0;0;0;1.182447;114.2744;141.4516;359.7564;288.2552;359.9468
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_114.jpg;0;0;0;1.179764;114.2965;141.3844;359.7585;288.237;359.9428
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_162.jpg;-2.241392;0;0;1.17565;114.311;141.3396;359.7591;288.1927;359.9345
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_213.jpg;-1.436773;0;0;1.172599;114.332;141.2723;359.7648;288.0233;359.9144
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_265.jpg;0;0;0;1.168676;114.3535;141.2055;359.7682;287.9767;359.9115
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_315.jpg;-0.7217897;0;0;1.166009;114.3679;141.1611;359.7718;287.9628;359.9135
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_364.jpg;-2.953026;0;0;1.161806;114.3817;141.1167;359.7744;287.8845;359.9052
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_413.jpg;-0.7271827;0;0;1.159143;114.4024;141.0502;359.7796;287.7561;359.8964
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_463.jpg;0;0;0;1.155163;114.4165;141.0061;359.7827;287.7407;359.9008
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_514.jpg;-1.54102;0;0;1.152529;114.4373;140.9401;359.7854;287.6945;359.9026
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_563.jpg;-0.7805737;0;0;1.148463;114.4507;140.8961;359.786;287.6004;359.8952
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_614.jpg;0;0;0;1.145785;114.4715;140.8305;359.7886;287.5746;359.9053
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_663.jpg;0;0.1005437;0;1.141944;114.4853;140.7869;359.7892;287.5732;359.9129
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_714.jpg;0;0.2493553;0;1.144997;114.5061;140.7212;359.8015;287.5729;359.925
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_763.jpg;2.337896;0.2931961;0;1.155609;114.5204;140.677;359.8238;287.6172;359.9404
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_814.jpg;4.519735;0.1477402;0;1.16008;114.5434;140.6103;359.8713;287.8802;359.9925
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_863.jpg;2.233433;0;0;1.161209;114.5589;140.5659;359.9043;288.0781;0.0291123
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_915.jpg;0.02900764;0;0;1.15928;114.5812;140.4993;359.9467;288.1886;0.0577893
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_50_963.jpg;1.493652;0;0;1.155439;114.5959;140.455;359.9686;288.2085;0.07079814
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_51_013.jpg;2.251625;0;0;1.152481;114.6187;140.3893;359.9915;288.3815;0.1100595
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_51_062.jpg;0;0;0;1.148794;114.6336;140.3456;0.0009769305;288.4614;0.1284509
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_51_113.jpg;0;0;0;1.146279;114.6554;140.2803;0.006778216;288.4794;0.1408255
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_51_162.jpg;0;0.09911586;0;1.142547;114.6699;140.237;0.00563604;288.4805;0.1464552
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_51_213.jpg;0;0.2492508;0;1.145636;114.6917;140.1717;0.0100641;288.4806;0.1517748
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_51_264.jpg;0;0.2974275;0;1.156412;114.7138;140.1054;0.03494615;288.4806;0.1535383
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_51_314.jpg;0;0.1524058;0;1.162425;114.7286;140.0609;0.0588598;288.4806;0.1528762
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_51_362.jpg;0.750306;0.002699025;0;1.163992;114.7434;140.0164;0.07912362;288.4797;0.1486071
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_51_414.jpg;2.990746;0;0;1.16172;114.7665;139.9503;0.09611927;288.6212;0.1593281
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_51_463.jpg;0.7263836;0;0;1.157891;114.7819;139.9066;0.09873834;288.7325;0.1657207
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_51_513.jpg;0;0;0;1.155346;114.8042;139.841;0.09396523;288.7602;0.1569459
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_44_51_563.jpg;0;0;0;1.151571;114.8189;139.7975;0.08495469;288.7618;0.1491438
